Date,Year,Month,Quarter,DayOfWeek,Open,High,Low,Close,Volume,Daily_Return_Pct,Cumulative_Return_Pct,Annual_Return_Pct,Volatility_21D,SMA_7,SMA_21,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI_14,BB_Upper,BB_Mid,BB_Lower,BB_Width,ATR_14,OBV
1980-03-21,1980,3,1,Friday,103.12,103.73,101.55,102.31,32220000,-0.7855,-3.26,-3.26,1.1843,103.88,108.62,111.88,,105.56,108.33,-2.77,-2.1675,-0.6025,28.69,116.52,108.3,100.08,0.1518,2.77,92340000.0
1980-03-24,1980,3,1,Monday,102.18,102.18,98.88,99.28,39230000,-2.9616,-6.13,-6.13,1.291,102.97,107.87,111.67,,104.59,107.66,-3.07,-2.348,-0.722,23.78,116.39,107.6,98.81,0.1634,2.81,53110000.0
1980-03-25,1980,3,1,Tuesday,99.28,100.58,97.89,99.19,43790000,-0.0907,-6.21,-6.21,1.2839,102.08,107.2,111.44,,103.76,107.03,-3.27,-2.5324,-0.7376,23.65,115.87,106.86,97.84,0.1687,2.8,9320000.0
1980-03-26,1980,3,1,Wednesday,99.19,101.22,98.1,98.68,37370000,-0.5142,-6.69,-6.69,1.2547,101.57,106.47,111.19,,102.98,106.42,-3.44,-2.7139,-0.7261,22.89,115.5,106.17,96.85,0.1757,2.83,-28050000.0
1980-03-27,1980,3,1,Thursday,98.68,99.58,94.23,98.22,63680000,-0.4662,-7.13,-7.13,1.2442,100.73,105.79,110.94,,102.25,105.81,-3.56,-2.8831,-0.6769,22.2,114.96,105.46,95.97,0.1801,3.01,-91730000.0
1980-03-28,1980,3,1,Friday,98.22,101.43,97.72,100.68,46720000,2.5046,-4.8,-4.8,1.4165,100.21,105.24,110.74,,102.01,105.43,-3.42,-2.9905,-0.4295,33.76,113.7,104.82,95.93,0.1695,3.06,-45010000.0
1980-03-31,1980,3,1,Monday,100.68,102.65,100.02,102.09,35840000,1.4005,-3.47,-3.47,1.4312,100.06,104.69,110.56,,102.02,105.18,-3.16,-3.0244,-0.1356,39.32,112.48,104.3,96.11,0.157,3.03,-9170000.0
1980-04-01,1980,4,2,Tuesday,102.09,103.28,100.85,102.18,32230000,0.0882,-3.39,-3.39,1.4315,100.05,104.19,110.36,,102.04,104.96,-2.92,-3.0035,0.0835,39.67,110.95,103.77,96.58,0.1385,2.98,23060000.0
1980-04-02,1980,4,2,Wednesday,102.18,103.87,101.45,102.68,35210000,0.4893,-2.91,-2.91,1.4383,100.53,103.71,110.18,,102.14,104.79,-2.65,-2.9328,0.2828,41.67,109.64,103.34,97.04,0.1219,2.94,58270000.0
1980-04-03,1980,4,2,Thursday,102.68,103.34,101.31,102.15,27970000,-0.5162,-3.41,-3.41,1.4192,100.95,103.29,109.96,,102.14,104.59,-2.45,-2.8363,0.3863,40.15,108.82,103.02,97.22,0.1126,2.88,30300000.0
1980-04-07,1980,4,2,Monday,102.15,102.27,99.73,100.19,29130000,-1.9187,-5.27,-5.27,1.4004,101.17,102.88,109.69,,101.84,104.27,-2.43,-2.755,0.325,35.05,108.31,102.68,97.06,0.1096,2.85,1170000.0
1980-04-08,1980,4,2,Tuesday,100.19,101.88,99.23,101.2,31700000,1.0081,-4.31,-4.31,1.4015,101.6,102.61,109.44,,101.74,104.04,-2.3,-2.664,0.364,39.33,107.78,102.42,97.06,0.1047,2.84,32870000.0
1980-04-09,1980,4,2,Wednesday,101.2,103.6,101.01,103.11,33020000,1.8874,-2.51,-2.51,1.4766,101.94,102.45,109.2,,101.95,103.97,-2.02,-2.5352,0.5152,46.5,106.93,102.18,97.44,0.0929,2.82,65890000.0
1980-04-10,1980,4,2,Thursday,103.11,105.0,102.81,104.08,33940000,0.9407,-1.59,-1.59,1.4662,102.23,102.27,109.0,,102.28,103.98,-1.7,-2.3682,0.6682,49.75,106.36,102.04,97.73,0.0846,2.78,99830000.0
1980-04-11,1980,4,2,Friday,104.08,105.15,103.2,103.79,29960000,-0.2786,-1.86,-1.86,1.4581,102.46,102.13,108.77,,102.51,103.97,-1.46,-2.1865,0.7265,48.8,106.02,101.95,97.89,0.0797,2.72,69870000.0
1980-04-14,1980,4,2,Monday,103.79,103.92,102.08,102.84,23060000,-0.9153,-2.76,-2.76,1.45,102.48,101.99,108.55,,102.56,103.88,-1.32,-2.0132,0.6932,45.7,105.57,101.82,98.07,0.0737,2.66,46810000.0
1980-04-15,1980,4,2,Tuesday,102.84,103.94,101.85,102.63,26670000,-0.2042,-2.96,-2.96,1.4501,102.55,101.86,108.3,,102.57,103.79,-1.22,-1.8546,0.6346,45.02,105.6,101.84,98.08,0.0738,2.61,20140000.0
1980-04-16,1980,4,2,Wednesday,102.63,104.42,101.13,101.54,39730000,-1.0621,-3.99,-3.99,1.3119,102.74,101.83,108.04,,102.41,103.62,-1.21,-1.7257,0.5157,41.57,105.32,101.71,98.1,0.071,2.66,-19590000.0
1980-04-17,1980,4,2,Thursday,101.54,102.21,100.12,101.05,32770000,-0.4826,-4.45,-4.45,1.2461,102.72,101.68,107.77,,102.2,103.43,-1.23,-1.6265,0.3965,40.08,104.96,101.55,98.15,0.0671,2.62,-52360000.0
1980-04-18,1980,4,2,Friday,101.05,102.07,99.97,100.55,26880000,-0.4948,-4.93,-4.93,1.2459,102.35,101.5,107.47,,101.95,103.22,-1.27,-1.5552,0.2852,38.56,104.77,101.42,98.07,0.0661,2.58,-79240000.0
1980-04-21,1980,4,2,Monday,100.55,101.26,98.95,99.8,27560000,-0.7459,-5.64,-5.64,1.2334,101.74,101.34,107.14,,101.62,102.97,-1.35,-1.5142,0.1642,36.34,104.69,101.3,97.9,0.067,2.57,-106800000.0
1980-04-22,1980,4,2,Tuesday,100.81,104.02,100.81,103.43,47920000,3.6373,-2.2,-2.2,1.4735,101.69,101.4,106.85,,101.9,103.0,-1.1,-1.4313,0.3313,51.05,104.89,101.5,98.12,0.0667,2.68,-58880000.0
1980-04-23,1980,4,2,Wednesday,103.43,105.11,102.81,103.73,42620000,0.2901,-1.92,-1.92,1.3005,101.82,101.61,106.58,,102.18,103.05,-0.87,-1.3191,0.4491,52.03,105.07,101.73,98.39,0.0657,2.66,-16260000.0
1980-04-24,1980,4,2,Thursday,103.73,105.43,102.93,104.4,35790000,0.6459,-1.29,-1.29,1.3017,102.07,101.86,106.31,,102.52,103.15,-0.63,-1.1813,0.5513,54.25,105.23,102.02,98.8,0.063,2.64,19530000.0
1980-04-25,1980,4,2,Friday,104.4,105.57,103.02,105.16,28590000,0.728,-0.57,-0.57,1.2934,102.59,102.17,106.04,,102.93,103.3,-0.37,-1.019,0.649,56.69,105.35,102.36,99.38,0.0583,2.64,48120000.0
1980-04-28,1980,4,2,Monday,105.16,106.79,104.64,105.64,30600000,0.4564,-0.11,-0.11,1.2813,103.24,102.52,105.82,,103.34,103.48,-0.14,-0.8432,0.7032,58.21,105.82,102.61,99.4,0.0626,2.6,78720000.0
1980-04-29,1980,4,2,Tuesday,105.64,106.7,104.86,105.86,27940000,0.2083,0.09,0.09,1.1829,104.0,102.77,105.63,,103.73,103.65,0.08,-0.6586,0.7386,58.92,106.31,102.8,99.29,0.0683,2.55,106660000.0
1980-04-30,1980,4,2,Wednesday,105.86,106.72,104.5,106.29,30850000,0.4062,0.5,0.5,1.1539,104.93,102.97,105.46,,104.13,103.85,0.28,-0.4709,0.7509,60.34,106.83,103.01,99.18,0.0743,2.53,137510000.0
1980-05-01,1980,5,2,Thursday,106.29,106.86,104.72,105.46,32480000,-0.7809,-0.28,-0.28,1.1734,105.22,103.12,105.24,,104.33,103.97,0.36,-0.3047,0.6647,56.3,107.12,103.15,99.17,0.0771,2.5,105030000.0
1980-05-02,1980,5,2,Friday,105.46,106.25,104.61,105.58,28040000,0.1138,-0.17,-0.17,1.171,105.48,103.26,105.05,,104.52,104.09,0.43,-0.1577,0.5877,56.75,107.4,103.32,99.23,0.0791,2.44,133070000.0
1980-05-05,1980,5,2,Monday,105.58,106.83,104.64,106.38,34090000,0.7577,0.59,0.59,1.1683,105.77,103.46,104.88,,104.81,104.26,0.55,-0.0162,0.5662,59.74,107.65,103.63,99.6,0.0777,2.42,167160000.0
1980-05-06,1980,5,2,Tuesday,106.38,107.83,105.36,106.25,40160000,-0.1222,0.46,0.46,1.0668,105.92,103.75,104.74,,105.03,104.4,0.63,0.113,0.517,59.02,107.9,103.88,99.86,0.0774,2.42,127000000.0
1980-05-07,1980,5,2,Wednesday,106.25,108.12,105.83,107.18,42600000,0.8753,1.34,1.34,1.0627,106.14,104.04,104.6,,105.36,104.61,0.75,0.2404,0.5096,62.47,108.34,104.08,99.82,0.0819,2.41,169600000.0
1980-05-08,1980,5,2,Thursday,107.18,108.02,105.5,106.13,39280000,-0.9797,0.35,0.35,1.0294,106.18,104.18,104.47,,105.48,104.72,0.76,0.3443,0.4157,56.67,108.54,104.18,99.83,0.0836,2.42,130320000.0
1980-05-09,1980,5,2,Friday,106.13,106.2,104.18,104.72,30280000,-1.3286,-0.98,-0.98,1.0601,105.96,104.21,104.32,,105.36,104.72,0.64,0.4035,0.2365,49.96,108.59,104.23,99.87,0.0837,2.39,100040000.0
1980-05-12,1980,5,2,Monday,104.72,105.48,103.5,104.78,28220000,0.0573,-0.93,-0.93,1.0576,105.86,104.26,104.14,,105.27,104.73,0.54,0.4308,0.1092,50.23,108.64,104.33,100.01,0.0827,2.36,128260000.0
1980-05-13,1980,5,2,Tuesday,104.78,106.76,104.44,106.3,35460000,1.4507,0.51,0.51,1.0755,105.96,104.42,104.02,,105.43,104.84,0.59,0.4626,0.1274,56.62,108.83,104.51,100.19,0.0827,2.36,163720000.0
1980-05-14,1980,5,2,Wednesday,106.3,107.89,106.0,106.85,40840000,0.5174,1.03,1.03,1.0747,106.03,104.62,103.9,,105.65,104.99,0.66,0.5021,0.1579,58.68,108.98,104.78,100.57,0.0803,2.33,204560000.0
1980-05-15,1980,5,2,Thursday,106.85,107.99,106.07,106.99,41120000,0.131,1.16,1.16,1.0356,106.14,104.88,103.82,,105.86,105.14,0.72,0.5457,0.1743,59.22,109.0,105.07,101.15,0.0747,2.3,245680000.0
1980-05-16,1980,5,2,Friday,106.99,107.89,106.25,107.35,31710000,0.3365,1.5,1.5,1.0218,106.16,105.18,103.79,,106.09,105.3,0.79,0.5945,0.1955,60.62,108.84,105.41,101.99,0.065,2.25,277390000.0
1980-05-19,1980,5,2,Monday,107.35,108.43,106.51,107.67,30970000,0.2981,1.81,1.81,1.0057,106.38,105.52,103.81,,106.33,105.48,0.85,0.6456,0.2044,61.88,108.15,105.81,103.46,0.0443,2.23,308360000.0
1980-05-20,1980,5,2,Tuesday,107.67,108.39,106.75,107.62,31800000,-0.0464,1.76,1.76,0.9795,106.79,105.89,103.83,,106.53,105.64,0.89,0.6945,0.1955,61.55,108.21,106.02,103.82,0.0414,2.18,276560000.0
1980-05-21,1980,5,2,Wednesday,107.62,108.31,106.54,107.72,34830000,0.0929,1.85,1.85,0.6306,107.21,106.1,103.83,,106.71,105.79,0.92,0.7396,0.1804,61.99,108.26,106.22,104.18,0.0384,2.16,311390000.0
1980-05-22,1980,5,2,Thursday,107.72,109.73,107.34,109.01,41040000,1.1975,3.07,3.07,0.6674,107.6,106.35,103.87,,107.06,106.03,1.03,0.7977,0.2323,67.18,108.66,106.45,104.24,0.0415,2.17,352430000.0
1980-05-23,1980,5,2,Friday,109.01,111.37,109.01,110.62,45790000,1.4769,4.6,4.6,0.7156,108.14,106.65,103.97,,107.61,106.37,1.24,0.8861,0.3539,72.27,109.53,106.72,103.91,0.0527,2.19,398220000.0
1980-05-27,1980,5,2,Tuesday,110.62,112.3,110.35,111.4,40810000,0.7051,5.33,5.33,0.7149,108.77,106.94,104.09,,108.19,106.74,1.45,0.9989,0.4511,74.34,110.46,107.01,103.56,0.0645,2.17,439030000.0
1980-05-28,1980,5,2,Wednesday,111.4,112.72,110.42,112.06,38580000,0.5925,5.96,5.96,0.7173,109.44,107.25,104.29,,108.79,107.14,1.65,1.1291,0.5209,75.98,111.39,107.32,103.24,0.0759,2.18,477610000.0
1980-05-29,1980,5,2,Thursday,112.06,112.64,109.86,110.27,42000000,-1.5974,4.26,4.26,0.8267,109.81,107.46,104.41,,109.02,107.37,1.65,1.2333,0.4167,64.04,111.76,107.52,103.27,0.079,2.22,435610000.0
1980-05-30,1980,5,2,Friday,110.27,111.55,108.87,111.24,34820000,0.8797,5.18,5.18,0.839,110.33,107.69,104.55,,109.36,107.66,1.7,1.3266,0.3734,67.06,112.25,107.81,103.37,0.0824,2.25,470430000.0
1980-06-02,1980,6,2,Monday,111.24,112.15,110.06,110.76,32710000,-0.4315,4.73,4.73,0.8214,110.77,107.95,104.7,,109.57,107.89,1.68,1.3973,0.2827,64.19,112.56,108.07,103.57,0.0832,2.24,437720000.0
1980-06-03,1980,6,2,Tuesday,110.76,111.63,109.77,110.51,33150000,-0.2257,4.49,4.49,0.8273,110.98,108.18,104.87,,109.72,108.08,1.64,1.4459,0.1941,62.68,112.82,108.27,103.72,0.084,2.21,404570000.0
1980-06-04,1980,6,2,Wednesday,110.51,113.45,110.22,112.61,44180000,1.9003,6.48,6.48,0.8988,111.26,108.48,105.13,,110.16,108.42,1.74,1.5047,0.2353,69.22,113.43,108.59,103.75,0.0891,2.29,448750000.0
1980-06-05,1980,6,2,Thursday,112.61,114.38,111.89,112.78,49070000,0.151,6.64,6.64,0.8948,111.46,108.79,105.4,,110.57,108.74,1.83,1.5697,0.2603,69.68,114.0,108.87,103.74,0.0942,2.3,497820000.0
1980-06-06,1980,6,2,Friday,112.78,114.01,112.11,113.2,37230000,0.3724,7.03,7.03,0.8849,111.62,109.08,105.69,,110.97,109.07,1.9,1.6358,0.2642,70.85,114.53,109.22,103.91,0.0972,2.27,535050000.0
1980-06-09,1980,6,2,Monday,113.2,114.51,112.68,113.71,36820000,0.4505,7.52,7.52,0.8382,112.12,109.44,106.0,,111.39,109.41,1.98,1.7046,0.2754,72.24,114.9,109.67,104.45,0.0953,2.24,571870000.0
1980-06-10,1980,6,2,Tuesday,113.71,115.5,113.17,114.66,42030000,0.8355,8.42,8.42,0.7524,112.6,109.91,106.28,,111.9,109.8,2.1,1.7837,0.3163,74.68,115.31,110.17,105.02,0.0934,2.25,613900000.0
1980-06-11,1980,6,2,Wednesday,114.66,116.64,114.22,116.02,43800000,1.1861,9.7,9.7,0.7643,113.36,110.45,106.56,,112.53,110.26,2.27,1.881,0.389,77.69,116.09,110.65,105.22,0.0982,2.26,657700000.0
1980-06-12,1980,6,2,Thursday,116.02,117.01,114.28,115.52,47300000,-0.431,9.23,9.23,0.7562,114.07,110.88,106.83,,112.99,110.65,2.34,1.9728,0.3672,74.19,116.63,111.09,105.55,0.0997,2.29,610400000.0
1980-06-13,1980,6,2,Friday,115.52,116.94,114.67,115.81,41880000,0.251,9.5,9.5,0.7564,114.53,111.31,107.09,,113.42,111.03,2.39,2.0562,0.3338,74.9,117.1,111.53,105.96,0.0999,2.29,652280000.0
1980-06-16,1980,6,2,Monday,115.81,116.8,114.78,116.09,36190000,0.2418,9.77,9.77,0.7549,115.0,111.74,107.37,,113.83,111.41,2.42,2.129,0.291,75.59,117.53,111.96,106.4,0.0994,2.27,688470000.0
1980-06-17,1980,6,2,Tuesday,116.09,117.16,115.13,116.03,41990000,-0.0517,9.71,9.71,0.761,115.41,112.16,107.69,,114.17,111.75,2.42,2.1872,0.2328,75.11,117.84,112.38,106.92,0.0972,2.26,646480000.0
1980-06-18,1980,6,2,Wednesday,116.03,116.84,114.77,116.26,41960000,0.1982,9.93,9.93,0.7618,115.77,112.57,107.99,,114.49,112.08,2.41,2.2317,0.1783,75.75,118.05,112.81,107.58,0.0928,2.24,688440000.0
1980-06-19,1980,6,2,Thursday,116.26,116.81,114.36,114.66,38280000,-1.3762,8.42,8.42,0.8484,115.77,112.9,108.22,,114.52,112.28,2.24,2.2334,0.0066,63.6,117.87,113.16,108.45,0.0832,2.26,650160000.0
1980-06-20,1980,6,2,Friday,114.66,114.9,113.12,114.06,36530000,-0.5233,7.85,7.85,0.8666,115.49,113.2,108.42,,114.45,112.41,2.04,2.1947,-0.1547,59.73,117.71,113.41,109.12,0.0757,2.22,613630000.0
1980-06-23,1980,6,2,Monday,114.06,115.28,113.35,114.51,34180000,0.3945,8.27,8.27,0.8413,115.35,113.47,108.63,,114.46,112.56,1.9,2.1358,-0.2358,61.61,117.72,113.61,109.5,0.0724,2.2,647810000.0
1980-06-24,1980,6,2,Tuesday,114.51,115.75,113.76,115.14,37730000,0.5502,8.87,8.87,0.7962,115.25,113.68,108.88,,114.56,112.75,1.81,2.0706,-0.2606,64.14,117.82,113.8,109.77,0.0707,2.19,685540000.0
1980-06-25,1980,6,2,Wednesday,115.14,117.37,115.07,116.72,46500000,1.3722,10.36,10.36,0.8301,115.34,113.93,109.16,,114.89,113.05,1.84,2.0245,-0.1845,69.57,118.17,114.03,109.89,0.0726,2.19,732040000.0
1980-06-26,1980,6,2,Thursday,116.72,117.98,115.58,116.19,45110000,-0.4541,9.86,9.86,0.8384,115.36,114.13,109.45,,115.09,113.28,1.81,1.9816,-0.1716,65.96,118.17,114.32,110.48,0.0673,2.21,686930000.0
1980-06-27,1980,6,2,Friday,116.19,116.93,115.06,116.0,33110000,-0.1635,9.68,9.68,0.7393,115.33,114.4,109.75,,115.23,113.48,1.75,1.9353,-0.1853,64.67,118.19,114.56,110.94,0.0633,2.19,653820000.0
1980-06-30,1980,6,2,Monday,116.0,116.04,113.55,114.24,29910000,-1.5172,8.02,8.02,0.8172,115.27,114.55,110.03,,115.08,113.54,1.54,1.8562,-0.3162,54.09,117.9,114.74,111.58,0.0551,2.21,623910000.0
1980-07-01,1980,7,3,Tuesday,114.24,115.45,113.54,114.93,34340000,0.604,8.67,8.67,0.8128,115.39,114.75,110.33,,115.06,113.64,1.42,1.769,-0.349,57.06,117.41,114.96,112.5,0.0427,2.19,658250000.0
1980-07-02,1980,7,3,Wednesday,114.93,116.44,114.36,115.68,42950000,0.6526,9.38,9.38,0.8136,115.56,114.99,110.58,,115.15,113.79,1.36,1.6872,-0.3272,60.08,117.32,115.11,112.9,0.0384,2.18,701200000.0
1980-07-03,1980,7,3,Thursday,115.68,117.8,115.49,117.46,47230000,1.5387,11.06,11.06,0.7793,115.89,115.22,110.85,,115.51,114.06,1.45,1.6397,-0.1897,66.16,117.51,115.34,113.18,0.0375,2.19,748430000.0
1980-07-07,1980,7,3,Monday,117.46,118.85,116.96,118.29,42540000,0.7066,11.85,11.85,0.7869,116.11,115.48,111.13,,115.94,114.38,1.56,1.6238,-0.0638,68.56,117.89,115.6,113.31,0.0396,2.17,790970000.0
1980-07-08,1980,7,3,Tuesday,118.29,119.11,117.07,117.84,45830000,-0.3804,11.42,11.42,0.7971,116.35,115.71,111.38,,116.23,114.63,1.6,1.619,-0.019,65.83,118.13,115.81,113.49,0.0401,2.16,745140000.0
1980-07-09,1980,7,3,Wednesday,117.84,119.52,117.1,117.98,52010000,0.1188,11.55,11.55,0.7951,116.63,115.91,111.63,,116.5,114.88,1.62,1.6192,0.0008,66.28,118.42,115.97,113.53,0.0422,2.18,797150000.0
1980-07-10,1980,7,3,Thursday,117.98,118.57,116.38,116.95,43730000,-0.873,10.58,10.58,0.8118,117.02,116.02,111.85,,116.57,115.03,1.54,1.6034,-0.0634,60.02,118.5,116.02,113.53,0.0428,2.18,753420000.0
1980-07-11,1980,7,3,Friday,116.95,118.38,116.29,117.84,38310000,0.761,11.42,11.42,0.7882,117.43,116.1,112.08,,116.76,115.24,1.52,1.5867,-0.0667,63.25,118.74,116.13,113.53,0.0449,2.17,791730000.0
1980-07-14,1980,7,3,Monday,117.84,120.37,117.45,120.01,45500000,1.8415,13.47,13.47,0.867,118.05,116.32,112.37,,117.26,115.6,1.66,1.6014,0.0586,69.68,119.46,116.34,113.23,0.0535,2.22,837230000.0
1980-07-15,1980,7,3,Tuesday,120.01,121.56,118.85,119.3,60920000,-0.5916,12.8,12.8,0.8832,118.32,116.48,112.65,,117.58,115.87,1.71,1.6231,0.0869,65.63,119.89,116.5,113.12,0.0581,2.26,776310000.0
1980-07-16,1980,7,3,Wednesday,119.3,120.87,118.54,119.63,49140000,0.2766,13.11,13.11,0.8834,118.51,116.65,112.91,,117.89,116.15,1.74,1.6465,0.0935,66.61,120.33,116.68,113.04,0.0625,2.26,825450000.0
1980-07-17,1980,7,3,Thursday,119.63,121.84,119.43,121.44,48850000,1.513,14.83,14.83,0.9306,119.02,116.91,113.21,,118.44,116.54,1.9,1.6972,0.2028,71.38,121.16,116.94,112.73,0.0721,2.27,874300000.0
1980-07-18,1980,7,3,Friday,121.44,123.19,120.88,122.04,58040000,0.4941,15.39,15.39,0.9324,119.6,117.19,113.51,,118.99,116.95,2.04,1.7657,0.2743,72.77,121.95,117.31,112.67,0.0791,2.28,932340000.0
1980-07-21,1980,7,3,Monday,122.04,123.15,120.85,122.51,42750000,0.3851,15.84,15.84,0.8563,120.4,117.56,113.84,,119.53,117.36,2.17,1.8466,0.3234,73.85,122.66,117.74,112.81,0.0837,2.28,975090000.0
1980-07-22,1980,7,3,Tuesday,122.51,123.9,121.38,122.19,52230000,-0.2612,15.54,15.54,0.8453,121.02,117.95,114.19,,119.94,117.72,2.22,1.9213,0.2987,71.77,123.18,118.12,113.06,0.0857,2.3,922860000.0
1980-07-23,1980,7,3,Wednesday,122.19,123.26,120.93,121.93,45890000,-0.2128,15.29,15.29,0.8534,121.29,118.3,114.53,,120.25,118.03,2.22,1.981,0.239,70.05,123.59,118.46,113.33,0.0866,2.3,876970000.0
1980-07-24,1980,7,3,Thursday,121.93,122.98,120.83,121.79,42420000,-0.1148,15.16,15.16,0.8561,121.65,118.62,114.84,,120.49,118.31,2.18,2.0208,0.1592,69.09,123.98,118.71,113.44,0.0888,2.29,834550000.0
1980-07-25,1980,7,3,Friday,121.79,121.96,119.94,120.78,36250000,-0.8293,14.2,14.2,0.8493,121.81,118.81,115.12,,120.53,118.49,2.04,2.0247,0.0153,62.44,124.15,118.94,113.74,0.0875,2.27,798300000.0
1980-07-28,1980,7,3,Monday,120.78,122.02,119.78,121.43,35330000,0.5382,14.82,14.82,0.8406,121.81,119.06,115.41,,120.67,118.71,1.96,2.0117,-0.0517,64.79,124.34,119.21,114.09,0.086,2.27,833630000.0
1980-07-29,1980,7,3,Tuesday,121.43,122.99,120.76,122.4,44840000,0.7988,15.73,15.73,0.8452,121.86,119.36,115.71,,120.94,118.98,1.96,2.0014,-0.0414,68.01,124.36,119.62,114.88,0.0793,2.26,878470000.0
1980-07-30,1980,7,3,Wednesday,122.4,123.93,121.16,122.23,58060000,-0.1389,15.57,15.57,0.7483,121.82,119.75,116.0,,121.13,119.22,1.91,1.9831,-0.0731,66.85,124.32,119.99,115.66,0.0722,2.3,820410000.0
1980-07-31,1980,7,3,Thursday,122.23,122.34,119.4,121.67,54610000,-0.4582,15.04,15.04,0.7642,121.75,120.07,116.28,,121.22,119.4,1.82,1.9505,-0.1305,63.06,124.17,120.29,116.41,0.0645,2.35,765800000.0
1980-08-01,1980,8,3,Friday,121.67,122.38,120.08,121.21,46440000,-0.3781,14.61,14.61,0.7718,121.64,120.33,116.55,,121.22,119.54,1.68,1.8964,-0.2164,60.05,124.13,120.47,116.81,0.0608,2.34,719360000.0
1980-08-04,1980,8,3,Monday,121.21,121.63,119.42,120.98,41550000,-0.1898,14.39,14.39,0.7148,121.53,120.5,116.79,,121.18,119.64,1.54,1.8251,-0.2851,58.55,124.13,120.61,117.09,0.0584,2.33,677810000.0
1980-08-05,1980,8,3,Tuesday,120.98,122.09,119.96,120.74,45510000,-0.1984,14.16,14.16,0.7064,121.52,120.61,116.99,,121.11,119.73,1.38,1.7361,-0.3561,56.94,124.02,120.75,117.48,0.0542,2.32,632300000.0
1980-08-06,1980,8,3,Wednesday,120.74,122.01,119.94,121.55,45050000,0.6709,14.93,14.93,0.7079,121.54,120.79,117.2,,121.18,119.86,1.32,1.6529,-0.3329,60.84,123.94,120.93,117.92,0.0498,2.3,677350000.0
1980-08-07,1980,8,3,Thursday,121.66,123.84,121.66,123.3,61820000,1.4397,16.58,16.58,0.7616,121.67,121.04,117.42,,121.51,120.12,1.39,1.6003,-0.2103,67.66,123.8,121.25,118.7,0.0421,2.3,739170000.0
1980-08-08,1980,8,3,Friday,123.3,125.23,122.82,123.61,58860000,0.2514,16.88,16.88,0.7198,121.87,121.36,117.69,,121.83,120.37,1.46,1.5722,-0.1122,68.7,123.74,121.54,119.33,0.0363,2.31,798030000.0
1980-08-11,1980,8,3,Monday,123.61,125.31,122.85,124.78,44690000,0.9465,17.98,17.98,0.7273,122.31,121.69,117.96,,122.28,120.7,1.58,1.5738,0.0062,72.31,124.3,121.78,119.26,0.0414,2.32,842720000.0
1980-08-12,1980,8,3,Tuesday,124.78,125.78,123.29,123.79,52050000,-0.7934,17.05,17.05,0.6685,122.68,121.87,118.22,,122.52,120.93,1.59,1.577,0.013,65.43,124.39,122.0,119.61,0.0392,2.33,790670000.0
1980-08-13,1980,8,3,Wednesday,123.79,124.67,122.49,123.28,44350000,-0.412,16.57,16.57,0.6596,123.01,122.06,118.48,,122.63,121.1,1.53,1.5676,-0.0376,62.14,124.36,122.18,120.01,0.0356,2.32,746320000.0
1980-08-14,1980,8,3,Thursday,123.28,125.62,122.68,125.25,47700000,1.598,18.43,18.43,0.7306,123.65,122.33,118.73,,123.04,121.41,1.63,1.5801,0.0499,68.68,124.91,122.37,119.84,0.0414,2.36,794020000.0
1980-08-15,1980,8,3,Friday,125.25,126.61,124.57,125.72,47780000,0.3752,18.87,18.87,0.6697,124.25,122.53,118.99,,123.45,121.73,1.72,1.6081,0.1119,70.01,125.49,122.56,119.62,0.0479,2.34,841800000.0
1980-08-18,1980,8,3,Monday,125.28,125.28,122.82,123.39,41890000,-1.8533,16.67,16.67,0.7964,124.26,122.6,119.19,,123.44,121.85,1.59,1.6045,-0.0145,57.07,125.56,122.6,119.64,0.0483,2.38,799910000.0
1980-08-19,1980,8,3,Tuesday,123.39,124.0,121.97,122.6,41930000,-0.6402,15.92,15.92,0.8065,124.12,122.6,119.37,,123.31,121.91,1.4,1.5636,-0.1636,53.46,125.58,122.62,119.67,0.0482,2.36,757980000.0
1980-08-20,1980,8,3,Wednesday,122.6,124.27,121.91,123.77,42560000,0.9543,17.03,17.03,0.8296,123.97,122.68,119.55,,123.38,122.05,1.33,1.5169,-0.1869,57.72,125.69,122.71,119.74,0.0485,2.36,800540000.0
1980-08-21,1980,8,3,Thursday,123.77,125.99,123.61,125.46,50770000,1.3654,18.63,18.63,0.8736,124.21,122.84,119.74,,123.7,122.3,1.4,1.4935,-0.0935,63.0,126.08,122.9,119.71,0.0518,2.36,851310000.0
1980-08-22,1980,8,3,Friday,125.46,127.78,125.18,126.02,58210000,0.4464,19.16,19.16,0.874,124.6,123.05,119.95,,124.06,122.57,1.49,1.4928,-0.0028,64.57,126.47,123.16,119.85,0.0538,2.38,909520000.0
1980-08-25,1980,8,3,Monday,126.02,126.28,124.65,125.16,35400000,-0.6824,18.34,18.34,0.8662,124.59,123.25,120.14,,124.23,122.77,1.46,1.4862,-0.0262,60.32,126.67,123.35,120.03,0.0538,2.32,874120000.0
1980-08-26,1980,8,3,Tuesday,125.16,126.29,124.01,124.84,41700000,-0.2557,18.04,18.04,0.8668,124.46,123.42,120.31,,124.32,122.92,1.4,1.469,-0.069,58.77,126.82,123.47,120.11,0.0543,2.32,832420000.0
1980-08-27,1980,8,3,Wednesday,124.84,124.98,122.93,123.52,44000000,-1.0574,16.79,16.79,0.8901,124.48,123.47,120.46,,124.2,122.96,1.24,1.4232,-0.1832,52.75,126.83,123.53,120.23,0.0534,2.3,788420000.0
